"FinbraCampo_Id";"FinbraCampo_ArquivoXls";"FinbraCampo_Tabela";"FinbraCampo_Campo";"FinbraCampo_Ano";"FinbraCampo_DataTab";"FinbraCampo_IDMunic"
6820;"Finbra2010.xlsx";"Despesa";"IAD Out Serv Teceiros PJ";2010;1;0
6821;"Finbra2010.xlsx";"Despesa";"IAD Obras e Instalações";2010;1;0
6822;"Finbra2010.xlsx";"Despesa";"IAD Obras em Andamento";2010;1;0
6823;"Finbra2010.xlsx";"Despesa";"IAD Demais Obras e Instalações";2010;1;0
6824;"Finbra2010.xlsx";"Despesa";"IAD Equipam Mat Perm";2010;1;0
6825;"Finbra2010.xlsx";"Despesa";"IAD Aquisição de Imóveis";2010;1;0
6826;"Finbra2010.xlsx";"Despesa";"IAD Sentenças Judiciais";2010;1;0
6827;"Finbra2010.xlsx";"Despesa";"IAD Desp Exerc Anteriores";2010;1;0
6828;"Finbra2010.xlsx";"Despesa";"IAD Inden e Restituições";2010;1;0
6829;"Finbra2010.xlsx";"Despesa";"IAD Demais Aplicações Diretas";2010;1;0
6830;"Finbra2010.xlsx";"Despesa";"I AD Operações entre Órgãos";2010;1;0
6831;"Finbra2010.xlsx";"Despesa";"Inversões Financeiras";2010;1;0
6832;"Finbra2010.xlsx";"Despesa";"IF Transf à União";2010;1;0
6833;"Finbra2010.xlsx";"Despesa";"IF Transf EstDF";2010;1;0
6834;"Finbra2010.xlsx";"Despesa";"IF Transf Municipios";2010;1;0
6835;"Finbra2010.xlsx";"Despesa";"IF Transf Privada SFL";2010;1;0
6836;"Finbra2010.xlsx";"Despesa";"IF Transf Privada CFL";2010;1;0
6837;"Finbra2010.xlsx";"Despesa";"IF Transf Consórcios Públicos";2010;1;0
6838;"Finbra2010.xlsx";"Despesa";"IF Transf Exterior";2010;1;0
6839;"Finbra2010.xlsx";"Despesa";"IF Aplicações Diretas";2010;1;0
6840;"Finbra2010.xlsx";"Despesa";"IFAD Aquisição Imóveis";2010;1;0
6841;"Finbra2010.xlsx";"Despesa";"IFAD Aquis Prod Revenda";2010;1;0
6842;"Finbra2010.xlsx";"Despesa";"IFAD Aquis Titulos Credito";2010;1;0
6843;"Finbra2010.xlsx";"Despesa";"IFAD Aquis Tit Cap Integral";2010;1;0
6844;"Finbra2010.xlsx";"Despesa";"IFAD Const Aum Capital";2010;1;0
6845;"Finbra2010.xlsx";"Despesa";"IFAD Concessao Emprestimo";2010;1;0
6846;"Finbra2010.xlsx";"Despesa";"IFAD Dep Compulsorios";2010;1;0
6847;"Finbra2010.xlsx";"Despesa";"IFAD Sentenças Judiciais";2010;1;0
6848;"Finbra2010.xlsx";"Despesa";"IFAD Desp Exerc Anteriores";2010;1;0
6849;"Finbra2010.xlsx";"Despesa";"IFAD  Inden e Restituições";2010;1;0
6850;"Finbra2010.xlsx";"Despesa";"IFAD Demais Aplicações Diretas";2010;1;0
6851;"Finbra2010.xlsx";"Despesa";"IF AD Operação entre Órgãos";2010;1;0
6852;"Finbra2010.xlsx";"Despesa";"Amortização da Dívida";2010;1;0
6853;"Finbra2010.xlsx";"Despesa";"AD Aplicações diretas";2010;1;0
6854;"Finbra2010.xlsx";"Despesa";"ADAD PrincipalDivContratual";2010;1;0
6855;"Finbra2010.xlsx";"Despesa";"ADAD PrincipalDivMobiliaria";2010;1;0
6856;"Finbra2010.xlsx";"Despesa";"ADAD CorreçãoDivContratua";2010;1;0
6857;"Finbra2010.xlsx";"Despesa";"ADAD CorreçãoDivMobiliaria";2010;1;0
6858;"Finbra2010.xlsx";"Despesa";"ADAD CorreçãoDivARO";2010;1;0
6859;"Finbra2010.xlsx";"Despesa";"ADAD PrincCorrigidoDivCont";2010;1;0
6860;"Finbra2010.xlsx";"Despesa";"ADAD PrincCorrigidoDivMob";2010;1;0
6861;"Finbra2010.xlsx";"Despesa";"ADAD Sentenças Judiciais";2010;1;0
6862;"Finbra2010.xlsx";"Despesa";"ADAD Desp Exerc Anteriores";2010;1;0
6863;"Finbra2010.xlsx";"Despesa";"ADAD  Inden e Restituições";2010;1;0
6864;"Finbra2010.xlsx";"Despesa";"ADAD Demais Aplicações Diretas";2010;1;0
6865;"Finbra2010.xlsx";"Despesa";"Reserva do RPPS";2010;1;0
6866;"Finbra2010.xlsx";"Despesa";"Reserva de Contingência";2010;1;0
6867;"Finbra2010.xlsx";"DLiquidada";"CD_UF";2010;0;1
6868;"Finbra2010.xlsx";"DLiquidada";"CD_MUN";2010;0;1
6869;"Finbra2010.xlsx";"DLiquidada";"Despesas Orçamentárias";2010;0;0
6870;"Finbra2010.xlsx";"DLiquidada";"Desp Correntes";2010;0;0
6871;"Finbra2010.xlsx";"DLiquidada";"Pessoal e Encarg Soc_PES";2010;0;0
6872;"Finbra2010.xlsx";"DLiquidada";"PES Transf à União";2010;0;0
6873;"Finbra2010.xlsx";"DLiquidada";"PES Transf a Estados DF";2010;0;0
6874;"Finbra2010.xlsx";"DLiquidada";"PES Transf a Municípios";2010;0;0
6875;"Finbra2010.xlsx";"DLiquidada";"PES Transf a Inst Fin Sem Fins Lucrativos";2010;0;0
6876;"Finbra2010.xlsx";"DLiquidada";"PES Transf a Consórcios Públicos";2010;0;0
6877;"Finbra2010.xlsx";"DLiquidada";"PES Transf ao Exterior";2010;0;0
6878;"Finbra2010.xlsx";"DLiquidada";"PES Aplicações Diretas";2010;0;0
6879;"Finbra2010.xlsx";"DLiquidada";"PESAD Aposent e Reformas";2010;0;0
6880;"Finbra2010.xlsx";"DLiquidada";"PESAD Pensões";2010;0;0
6881;"Finbra2010.xlsx";"DLiquidada";"PESAD Contrat Tempo Determ";2010;0;0
6882;"Finbra2010.xlsx";"DLiquidada";"PESAD Outros Benef Previdenc";2010;0;0
6883;"Finbra2010.xlsx";"DLiquidada";"PESAD Contrib Entid Fec Previd";2010;0;0
6884;"Finbra2010.xlsx";"DLiquidada";"PESAD Outros Benef Assist";2010;0;0
6885;"Finbra2010.xlsx";"DLiquidada";"PESAD Salário_Família";2010;0;0
6886;"Finbra2010.xlsx";"DLiquidada";"PESAD Vencimentos Pes Civil";2010;0;0
6887;"Finbra2010.xlsx";"DLiquidada";"PESAD Vencimentos Pes Mil";2010;0;0
6888;"Finbra2010.xlsx";"DLiquidada";"PESAD Obrig Patronais";2010;0;0
6889;"Finbra2010.xlsx";"DLiquidada";"PESAD FGTS";2010;0;0
6890;"Finbra2010.xlsx";"DLiquidada";"PESAD Contrib Previd - INSS";2010;0;0
6891;"Finbra2010.xlsx";"DLiquidada";"PESAD Plano de Seg Soc do Serv - Pes Ativo";2010;0;0
6892;"Finbra2010.xlsx";"DLiquidada";"PESAD Outras Obrig Patronais";2010;0;0
6893;"Finbra2010.xlsx";"DLiquidada";"PESAD Demais Obrigações Patronais";2010;0;0
6894;"Finbra2010.xlsx";"DLiquidada";"PESAD Out Desp Variáveis PC";2010;0;0
6895;"Finbra2010.xlsx";"DLiquidada";"PESAD Out Desp Variáveis PM";2010;0;0
6896;"Finbra2010.xlsx";"DLiquidada";"PESAD Out Desp Pes Terceiriz";2010;0;0
6897;"Finbra2010.xlsx";"DLiquidada";"PESAD Dep Compulsórios";2010;0;0
6898;"Finbra2010.xlsx";"DLiquidada";"PESAD Sentenças Judiciais";2010;0;0
6899;"Finbra2010.xlsx";"DLiquidada";"PESAD Desp Exerc Anteriores";2010;0;0
6900;"Finbra2010.xlsx";"DLiquidada";"PESAD Indeniz Res Trabalhistas";2010;0;0
6901;"Finbra2010.xlsx";"DLiquidada";"PESAD Ressarc Desp Pes Req";2010;0;0
6902;"Finbra2010.xlsx";"DLiquidada";"PESAD Demais Aplicações Diretas";2010;0;0
6903;"Finbra2010.xlsx";"DLiquidada";"PES AD Operação entre Órgãos";2010;0;0
6904;"Finbra2010.xlsx";"DLiquidada";"PES AD Obrigaç Patronais Intraorç";2010;0;0
6905;"Finbra2010.xlsx";"DLiquidada";"PES AD Contrib Patron RPPS Intraorç";2010;0;0
6906;"Finbra2010.xlsx";"DLiquidada";"PES AD Outras Obrigaç Patron Intraorç";2010;0;0
6907;"Finbra2010.xlsx";"DLiquidada";"PES AD Demais Obrigaç Patron Intraorç";2010;0;0
6908;"Finbra2010.xlsx";"DLiquidada";"PES AD Demais Desp Pes Intraorç";2010;0;0
6909;"Finbra2010.xlsx";"DLiquidada";"Juros e Encargos Dívida_JED";2010;0;0
6910;"Finbra2010.xlsx";"DLiquidada";"JED Aplicações Diretas";2010;0;0
6911;"Finbra2010.xlsx";"DLiquidada";"JED Juros Div pContrato";2010;0;0
6912;"Finbra2010.xlsx";"DLiquidada";"JED OutEncDivContratada";2010;0;0
6913;"Finbra2010.xlsx";"DLiquidada";"JED JurDesagios Mobiliaria";2010;0;0
6914;"Finbra2010.xlsx";"DLiquidada";"JED OutEncDivMobiliaria";2010;0;0
6915;"Finbra2010.xlsx";"DLiquidada";"JED Encargos ARO";2010;0;0
6916;"Finbra2010.xlsx";"DLiquidada";"JED Sentencas Judiciais";2010;0;0
6917;"Finbra2010.xlsx";"DLiquidada";"JED DespExercAnteriores";2010;0;0
6918;"Finbra2010.xlsx";"DLiquidada";"JED Inden e Restituições";2010;0;0
6919;"Finbra2010.xlsx";"DLiquidada";"JED Demais Aplicaç Diretas";2010;0;0
6920;"Finbra2010.xlsx";"DLiquidada";"Out Desp Correntes_ODC";2010;0;0
6921;"Finbra2010.xlsx";"DLiquidada";"ODC Transf à União";2010;0;0
6922;"Finbra2010.xlsx";"DLiquidada";"ODC Transf a Estados DF";2010;0;0
6923;"Finbra2010.xlsx";"DLiquidada";"ODC Transf a Municípios";2010;0;0
6924;"Finbra2010.xlsx";"DLiquidada";"ODC Transf Inst Priv s Fins Lucr";2010;0;0
6925;"Finbra2010.xlsx";"DLiquidada";"ODC Transf Inst Priv c Fins Lucr";2010;0;0
6926;"Finbra2010.xlsx";"DLiquidada";"ODC Transf Inst Multigov Nac";2010;0;0
6927;"Finbra2010.xlsx";"DLiquidada";"ODC Transf a Consórcios Públicos";2010;0;0
6928;"Finbra2010.xlsx";"DLiquidada";"ODC Transf ao Exterior";2010;0;0
6929;"Finbra2010.xlsx";"DLiquidada";"ODC Aplicações Diretas";2010;0;0
6930;"Finbra2010.xlsx";"DLiquidada";"ODCAD Aposent e Reformas";2010;0;0
6931;"Finbra2010.xlsx";"DLiquidada";"ODCAD Pensões";2010;0;0
6932;"Finbra2010.xlsx";"DLiquidada";"ODCAD Contrat Tempo Determ";2010;0;0
6933;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Benef Previdenc";2010;0;0
6934;"Finbra2010.xlsx";"DLiquidada";"ODCAD Benef Deficiente e Idoso";2010;0;0
6935;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Benef Assistenciais";2010;0;0
6936;"Finbra2010.xlsx";"DLiquidada";"ODCAD Salário_Família";2010;0;0
6937;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Benef Nat Social";2010;0;0
6938;"Finbra2010.xlsx";"DLiquidada";"ODCAD Diárias Civil";2010;0;0
6939;"Finbra2010.xlsx";"DLiquidada";"ODCAD Diárias Militar";2010;0;0
6940;"Finbra2010.xlsx";"DLiquidada";"ODCAD Aux Fin Estudantes";2010;0;0
6941;"Finbra2010.xlsx";"DLiquidada";"ODCAD Auxílio-Fardamento";2010;0;0
6942;"Finbra2010.xlsx";"DLiquidada";"ODCAD Aux Fin Pesquisadores";2010;0;0
6943;"Finbra2010.xlsx";"DLiquidada";"ODCAD Obrig Política Monetária";2010;0;0
6944;"Finbra2010.xlsx";"DLiquidada";"ODCAD Encargos pela Honra";2010;0;0
6945;"Finbra2010.xlsx";"DLiquidada";"ODCAD Remun Cotas Fund Autárq";2010;0;0
6946;"Finbra2010.xlsx";"DLiquidada";"ODCAD Mat Consumo";2010;0;0
6947;"Finbra2010.xlsx";"DLiquidada";"ODCAD Premiaçoes Diversas";2010;0;0
6948;"Finbra2010.xlsx";"DLiquidada";"ODCAD Mat Distribuição Gratuita";2010;0;0
6949;"Finbra2010.xlsx";"DLiquidada";"ODCAD Pass Desp Locomoção";2010;0;0
6950;"Finbra2010.xlsx";"DLiquidada";"ODCAD Serv Consultoria";2010;0;0
6951;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Serviç Terceiros PF";2010;0;0
6952;"Finbra2010.xlsx";"DLiquidada";"ODCAD Locação Mão-de-Obra";2010;0;0
6953;"Finbra2010.xlsx";"DLiquidada";"ODCAD Arrendamento Mercantil";2010;0;0
6954;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Serviç Terceiros PJ";2010;0;0
6955;"Finbra2010.xlsx";"DLiquidada";"ODCAD Contribuicoes";2010;0;0
6956;"Finbra2010.xlsx";"DLiquidada";"ODCAD Subvencoes";2010;0;0
6957;"Finbra2010.xlsx";"DLiquidada";"ODCAD Equaliz Preços Taxas";2010;0;0
6958;"Finbra2010.xlsx";"DLiquidada";"ODCAD Auxílio-Alimentação";2010;0;0
6959;"Finbra2010.xlsx";"DLiquidada";"ODCAD Obrig Tribut e Contrib";2010;0;0
6960;"Finbra2010.xlsx";"DLiquidada";"ODCAD Out Aux Financeiros PF";2010;0;0
6961;"Finbra2010.xlsx";"DLiquidada";"ODCAD Auxílio-Transporte";2010;0;0
6962;"Finbra2010.xlsx";"DLiquidada";"ODCAD Dep Compulsórios";2010;0;0
6963;"Finbra2010.xlsx";"DLiquidada";"ODCAD Sentenças Judiciais";2010;0;0
6964;"Finbra2010.xlsx";"DLiquidada";"ODCAD Desp Exerc Anteriores";2010;0;0
6965;"Finbra2010.xlsx";"DLiquidada";"ODCAD Indeniz e Restituições";2010;0;0
6966;"Finbra2010.xlsx";"DLiquidada";"ODCAD Inden Trabalhos Campo";2010;0;0
6967;"Finbra2010.xlsx";"DLiquidada";"ODCAD Demais Aplicações Diretas";2010;0;0
6968;"Finbra2010.xlsx";"DLiquidada";"ODC AD Entre Órgãos";2010;0;0
6969;"Finbra2010.xlsx";"DLiquidada";"Despesas de Capital";2010;0;0
6970;"Finbra2010.xlsx";"DLiquidada";"Investimentos";2010;0;0
6971;"Finbra2010.xlsx";"DLiquidada";"I TransfUniao";2010;0;0
6972;"Finbra2010.xlsx";"DLiquidada";"I TransfEstadoDF";2010;0;0
6973;"Finbra2010.xlsx";"DLiquidada";"I TransfMunicipios";2010;0;0
6974;"Finbra2010.xlsx";"DLiquidada";"I TransfInsPrivadaSFL";2010;0;0
6975;"Finbra2010.xlsx";"DLiquidada";"I TransfInsPrivadaCFL";2010;0;0
6976;"Finbra2010.xlsx";"DLiquidada";"I TransfMultigovNacionais";2010;0;0
6977;"Finbra2010.xlsx";"DLiquidada";"I Transf a Consórcios Públicos";2010;0;0
6978;"Finbra2010.xlsx";"DLiquidada";"I Transf Exterior";2010;0;0
6979;"Finbra2010.xlsx";"DLiquidada";"I Aplicações Diretas";2010;0;0
6980;"Finbra2010.xlsx";"DLiquidada";"IAD Contrat Tempo Determ";2010;0;0
6981;"Finbra2010.xlsx";"DLiquidada";"IAD Diarias Civil";2010;0;0
6982;"Finbra2010.xlsx";"DLiquidada";"IAD Out Desp Variáveis PM";2010;0;0
6983;"Finbra2010.xlsx";"DLiquidada";"IAD Aux Fin Pesquisadores";2010;0;0
6984;"Finbra2010.xlsx";"DLiquidada";"IAD Material Consumo";2010;0;0
6985;"Finbra2010.xlsx";"DLiquidada";"IAD Pass Desp Locomoção";2010;0;0
6986;"Finbra2010.xlsx";"DLiquidada";"IAD Serv Consultoria";2010;0;0
6987;"Finbra2010.xlsx";"DLiquidada";"IAD Out Serv Teceiros PF";2010;0;0
6988;"Finbra2010.xlsx";"DLiquidada";"IAD Locação Mão-de-Obra";2010;0;0
6989;"Finbra2010.xlsx";"DLiquidada";"IAD Out Serv Teceiros PJ";2010;0;0
6990;"Finbra2010.xlsx";"DLiquidada";"IAD Obras e Instalações";2010;0;0
6991;"Finbra2010.xlsx";"DLiquidada";"IAD Obras em Andamento";2010;0;0
6992;"Finbra2010.xlsx";"DLiquidada";"IAD Demais Obras e Instalações";2010;0;0
6993;"Finbra2010.xlsx";"DLiquidada";"IAD Equipam Mat Perm";2010;0;0
6994;"Finbra2010.xlsx";"DLiquidada";"IAD Aquisição de Imóveis";2010;0;0
6995;"Finbra2010.xlsx";"DLiquidada";"IAD Sentenças Judiciais";2010;0;0
6996;"Finbra2010.xlsx";"DLiquidada";"IAD Desp Exerc Anteriores";2010;0;0
6997;"Finbra2010.xlsx";"DLiquidada";"IAD Inden e Restituições";2010;0;0
6998;"Finbra2010.xlsx";"DLiquidada";"IAD Demais Aplicações Diretas";2010;0;0
6999;"Finbra2010.xlsx";"DLiquidada";"I AD Operações entre Órgãos";2010;0;0
7000;"Finbra2010.xlsx";"DLiquidada";"Inversões Financeiras";2010;0;0
7001;"Finbra2010.xlsx";"DLiquidada";"IF Transf à União";2010;0;0
7002;"Finbra2010.xlsx";"DLiquidada";"IF Transf EstDF";2010;0;0
7003;"Finbra2010.xlsx";"DLiquidada";"IF Transf Municipios";2010;0;0
7004;"Finbra2010.xlsx";"DLiquidada";"IF Transf Privada SFL";2010;0;0
7005;"Finbra2010.xlsx";"DLiquidada";"IF Transf Privada CFL";2010;0;0
7006;"Finbra2010.xlsx";"DLiquidada";"IF Transf Consórcios Públicos";2010;0;0
7007;"Finbra2010.xlsx";"DLiquidada";"IF Transf Exterior";2010;0;0
7008;"Finbra2010.xlsx";"DLiquidada";"IF Aplicações Diretas";2010;0;0
7009;"Finbra2010.xlsx";"DLiquidada";"IFAD Aquisição Imóveis";2010;0;0
7010;"Finbra2010.xlsx";"DLiquidada";"IFAD Aquis Prod Revenda";2010;0;0
7011;"Finbra2010.xlsx";"DLiquidada";"IFAD Aquis Titulos Credito";2010;0;0
7012;"Finbra2010.xlsx";"DLiquidada";"IFAD Aquis Tit Cap Integral";2010;0;0
7013;"Finbra2010.xlsx";"DLiquidada";"IFAD Const Aum Capital";2010;0;0
7014;"Finbra2010.xlsx";"DLiquidada";"IFAD Concessao Emprestimo";2010;0;0
7015;"Finbra2010.xlsx";"DLiquidada";"IFAD Dep Compulsorios";2010;0;0
7016;"Finbra2010.xlsx";"DLiquidada";"IFAD Sentenças Judiciais";2010;0;0
7017;"Finbra2010.xlsx";"DLiquidada";"IFAD Desp Exerc Anteriores";2010;0;0
7018;"Finbra2010.xlsx";"DLiquidada";"IFAD  Inden e Restituições";2010;0;0
7019;"Finbra2010.xlsx";"DLiquidada";"IFAD Demais Aplicações Diretas";2010;0;0
7020;"Finbra2010.xlsx";"DLiquidada";"IF AD Operação entre Órgãos";2010;0;0
7021;"Finbra2010.xlsx";"DLiquidada";"Amortização da Dívida";2010;0;0
7022;"Finbra2010.xlsx";"DLiquidada";"AD Aplicações diretas";2010;0;0
7023;"Finbra2010.xlsx";"DLiquidada";"ADAD PrincipalDivContratual";2010;0;0
7024;"Finbra2010.xlsx";"DLiquidada";"ADAD PrincipalDivMobiliaria";2010;0;0
7025;"Finbra2010.xlsx";"DLiquidada";"ADAD CorreçãoDivContratua";2010;0;0
7026;"Finbra2010.xlsx";"DLiquidada";"ADAD CorreçãoDivMobiliaria";2010;0;0
7027;"Finbra2010.xlsx";"DLiquidada";"ADAD CorreçãoDivARO";2010;0;0
7028;"Finbra2010.xlsx";"DLiquidada";"ADAD PrincCorrigidoDivCont";2010;0;0
7029;"Finbra2010.xlsx";"DLiquidada";"ADAD PrincCorrigidoDivMob";2010;0;0
7030;"Finbra2010.xlsx";"DLiquidada";"ADAD Sentenças Judiciais";2010;0;0
7031;"Finbra2010.xlsx";"DLiquidada";"ADAD Desp Exerc Anteriores";2010;0;0
7032;"Finbra2010.xlsx";"DLiquidada";"ADAD  Inden e Restituições";2010;0;0
7033;"Finbra2010.xlsx";"DLiquidada";"ADAD Demais Aplicações Diretas";2010;0;0
7034;"Finbra2010.xlsx";"DLiquidada";"Reserva do RPPS";2010;0;0
7035;"Finbra2010.xlsx";"DLiquidada";"Reserva de Contingência";2010;0;0
7036;"Finbra2010.xlsx";"DPaga";"CD_UF";2010;0;1
7037;"Finbra2010.xlsx";"DPaga";"CD_MUN";2010;0;1
7038;"Finbra2010.xlsx";"DPaga";"Despesas Orçamentárias";2010;0;0
7039;"Finbra2010.xlsx";"DPaga";"Desp Correntes";2010;0;0
7040;"Finbra2010.xlsx";"DPaga";"Pessoal e Encarg Soc_PES";2010;0;0
7041;"Finbra2010.xlsx";"DPaga";"PES Transf à União";2010;0;0
7042;"Finbra2010.xlsx";"DPaga";"PES Transf a Estados DF";2010;0;0
7043;"Finbra2010.xlsx";"DPaga";"PES Transf a Municípios";2010;0;0
7044;"Finbra2010.xlsx";"DPaga";"PES Transf a Inst Fin Sem Fins Lucrativos";2010;0;0
7045;"Finbra2010.xlsx";"DPaga";"PES Transf a Consórcios Públicos";2010;0;0
7046;"Finbra2010.xlsx";"DPaga";"PES Transf ao Exterior";2010;0;0
7047;"Finbra2010.xlsx";"DPaga";"PES Aplicações Diretas";2010;0;0
7048;"Finbra2010.xlsx";"DPaga";"PESAD Aposent e Reformas";2010;0;0
7049;"Finbra2010.xlsx";"DPaga";"PESAD Pensões";2010;0;0
7050;"Finbra2010.xlsx";"DPaga";"PESAD Contrat Tempo Determ";2010;0;0
7051;"Finbra2010.xlsx";"DPaga";"PESAD Outros Benef Previdenc";2010;0;0
7052;"Finbra2010.xlsx";"DPaga";"PESAD Contrib Entid Fec Previd";2010;0;0
7053;"Finbra2010.xlsx";"DPaga";"PESAD Outros Benef Assist";2010;0;0
7054;"Finbra2010.xlsx";"DPaga";"PESAD Salário_Família";2010;0;0
7055;"Finbra2010.xlsx";"DPaga";"PESAD Vencimentos Pes Civil";2010;0;0
7056;"Finbra2010.xlsx";"DPaga";"PESAD Vencimentos Pes Mil";2010;0;0
7057;"Finbra2010.xlsx";"DPaga";"PESAD Obrig Patronais";2010;0;0
7058;"Finbra2010.xlsx";"DPaga";"PESAD FGTS";2010;0;0
7059;"Finbra2010.xlsx";"DPaga";"PESAD Contrib Previd - INSS";2010;0;0
7060;"Finbra2010.xlsx";"DPaga";"PESAD Plano de Seg Soc do Serv - Pes Ativo";2010;0;0
7061;"Finbra2010.xlsx";"DPaga";"PESAD Outras Obrig Patronais";2010;0;0
7062;"Finbra2010.xlsx";"DPaga";"PESAD Demais Obrigações Patronais";2010;0;0
7063;"Finbra2010.xlsx";"DPaga";"PESAD Out Desp Variáveis PC";2010;0;0
7064;"Finbra2010.xlsx";"DPaga";"PESAD Out Desp Variáveis PM";2010;0;0
7065;"Finbra2010.xlsx";"DPaga";"PESAD Out Desp Pes Terceiriz";2010;0;0
7066;"Finbra2010.xlsx";"DPaga";"PESAD Dep Compulsórios";2010;0;0
7067;"Finbra2010.xlsx";"DPaga";"PESAD Sentenças Judiciais";2010;0;0
7068;"Finbra2010.xlsx";"DPaga";"PESAD Desp Exerc Anteriores";2010;0;0
7069;"Finbra2010.xlsx";"DPaga";"PESAD Indeniz Res Trabalhistas";2010;0;0
7070;"Finbra2010.xlsx";"DPaga";"PESAD Ressarc Desp Pes Req";2010;0;0
7071;"Finbra2010.xlsx";"DPaga";"PESAD Demais Aplicações Diretas";2010;0;0
7072;"Finbra2010.xlsx";"DPaga";"PES AD Operação entre Órgãos";2010;0;0
7073;"Finbra2010.xlsx";"DPaga";"PES AD Obrigaç Patronais Intraorç";2010;0;0
7074;"Finbra2010.xlsx";"DPaga";"PES AD Contrib Patron RPPS Intraorç";2010;0;0
7075;"Finbra2010.xlsx";"DPaga";"PES AD Outras Obrigaç Patron Intraorç";2010;0;0
7076;"Finbra2010.xlsx";"DPaga";"PES AD Demais Obrigaç Patron Intraorç";2010;0;0
7077;"Finbra2010.xlsx";"DPaga";"PES AD Demais Desp Pes Intraorç";2010;0;0
7078;"Finbra2010.xlsx";"DPaga";"Juros e Encargos Dívida_JED";2010;0;0
7079;"Finbra2010.xlsx";"DPaga";"JED Aplicações Diretas";2010;0;0
7080;"Finbra2010.xlsx";"DPaga";"JED Juros Div pContrato";2010;0;0
7081;"Finbra2010.xlsx";"DPaga";"JED OutEncDivContratada";2010;0;0
7082;"Finbra2010.xlsx";"DPaga";"JED JurDesagios Mobiliaria";2010;0;0
7083;"Finbra2010.xlsx";"DPaga";"JED OutEncDivMobiliaria";2010;0;0
7084;"Finbra2010.xlsx";"DPaga";"JED Encargos ARO";2010;0;0
7085;"Finbra2010.xlsx";"DPaga";"JED Sentencas Judiciais";2010;0;0
7086;"Finbra2010.xlsx";"DPaga";"JED DespExercAnteriores";2010;0;0
7087;"Finbra2010.xlsx";"DPaga";"JED Inden e Restituições";2010;0;0
7088;"Finbra2010.xlsx";"DPaga";"JED Demais Aplicaç Diretas";2010;0;0
7089;"Finbra2010.xlsx";"DPaga";"Out Desp Correntes_ODC";2010;0;0
7090;"Finbra2010.xlsx";"DPaga";"ODC Transf à União";2010;0;0
7091;"Finbra2010.xlsx";"DPaga";"ODC Transf a Estados DF";2010;0;0
7092;"Finbra2010.xlsx";"DPaga";"ODC Transf a Municípios";2010;0;0
7093;"Finbra2010.xlsx";"DPaga";"ODC Transf Inst Priv s Fins Lucr";2010;0;0
7094;"Finbra2010.xlsx";"DPaga";"ODC Transf Inst Priv c Fins Lucr";2010;0;0
7095;"Finbra2010.xlsx";"DPaga";"ODC Transf Inst Multigov Nac";2010;0;0
7096;"Finbra2010.xlsx";"DPaga";"ODC Transf a Consórcios Públicos";2010;0;0
7097;"Finbra2010.xlsx";"DPaga";"ODC Transf ao Exterior";2010;0;0
7098;"Finbra2010.xlsx";"DPaga";"ODC Aplicações Diretas";2010;0;0
7099;"Finbra2010.xlsx";"DPaga";"ODCAD Aposent e Reformas";2010;0;0
7100;"Finbra2010.xlsx";"DPaga";"ODCAD Pensões";2010;0;0
7101;"Finbra2010.xlsx";"DPaga";"ODCAD Contrat Tempo Determ";2010;0;0
7102;"Finbra2010.xlsx";"DPaga";"ODCAD Out Benef Previdenc";2010;0;0
7103;"Finbra2010.xlsx";"DPaga";"ODCAD Benef Deficiente e Idoso";2010;0;0
7104;"Finbra2010.xlsx";"DPaga";"ODCAD Out Benef Assistenciais";2010;0;0
7105;"Finbra2010.xlsx";"DPaga";"ODCAD Salário_Família";2010;0;0
7106;"Finbra2010.xlsx";"DPaga";"ODCAD Out Benef Nat Social";2010;0;0
7107;"Finbra2010.xlsx";"DPaga";"ODCAD Diárias Civil";2010;0;0
7108;"Finbra2010.xlsx";"DPaga";"ODCAD Diárias Militar";2010;0;0
7109;"Finbra2010.xlsx";"DPaga";"ODCAD Aux Fin Estudantes";2010;0;0
7110;"Finbra2010.xlsx";"DPaga";"ODCAD Auxílio-Fardamento";2010;0;0
7111;"Finbra2010.xlsx";"DPaga";"ODCAD Aux Fin Pesquisadores";2010;0;0
7112;"Finbra2010.xlsx";"DPaga";"ODCAD Obrig Política Monetária";2010;0;0
7113;"Finbra2010.xlsx";"DPaga";"ODCAD Encargos pela Honra";2010;0;0
7114;"Finbra2010.xlsx";"DPaga";"ODCAD Remun Cotas Fund Autárq";2010;0;0
7115;"Finbra2010.xlsx";"DPaga";"ODCAD Mat Consumo";2010;0;0
7116;"Finbra2010.xlsx";"DPaga";"ODCAD Premiaçoes Diversas";2010;0;0
7117;"Finbra2010.xlsx";"DPaga";"ODCAD Mat Distribuição Gratuita";2010;0;0
7118;"Finbra2010.xlsx";"DPaga";"ODCAD Pass Desp Locomoção";2010;0;0
7119;"Finbra2010.xlsx";"DPaga";"ODCAD Serv Consultoria";2010;0;0
7120;"Finbra2010.xlsx";"DPaga";"ODCAD Out Serviç Terceiros PF";2010;0;0
7121;"Finbra2010.xlsx";"DPaga";"ODCAD Locação Mão-de-Obra";2010;0;0
