"Munic_Id";"UG";"Munic_Nome";"UF_Sigla"
"2109502";"980887";"RIACHAO";"MA"
"2109551";"980220";"RIBAMAR FIQUENE";"MA"
"2109601";"980891";"ROSARIO";"MA"
"2109700";"980893";"SAMBAIBA";"MA"
"2109759";"980222";"SANTA FILOMENA DO MARANHAO";"MA"
"2109809";"980895";"SANTA HELENA";"MA"
"2109908";"980957";"SANTA INES";"MA"
"2110005";"980897";"SANTA LUZIA";"MA"
"2110039";"981285";"SANTA LUZIA DO PARUA";"MA"
"2110104";"980899";"SANTA QUITERIA DO MARANHAO";"MA"
"2110203";"980901";"SANTA RITA";"MA"
"2110237";"980224";"SANTANA DO MARANHAO";"MA"
"2110278";"980226";"SANTO AMARO DO MARANHAO";"MA"
"2110302";"980903";"SANTO ANTONIO DOS LOPES";"MA"
"2110401";"980905";"SAO BENEDITO DO RIO PRETO";"MA"
"2110500";"980907";"SAO BENTO";"MA"
"2110609";"980909";"SAO BERNARDO";"MA"
"2110658";"980228";"SAO DOMINGOS DO AZEITAO";"MA"
"2110708";"980911";"SAO DOMINGOS DO MARANHAO";"MA"
"2110807";"980913";"SAO FELIX DE BALSAS";"MA"
"2110856";"980230";"SAO FRANCISCO DO BREJAO";"MA"
"2110906";"980915";"SAO FRANCISCO DO MARANHAO";"MA"
"2111003";"980917";"SAO JOAO BATISTA";"MA"
"2111029";"980232";"SAO JOAO DO CARU";"MA"
"2111052";"980234";"SAO JOAO DO PARAISO";"MA"
"2111078";"980236";"SAO JOAO DO SOTER";"MA"
"2111102";"980919";"SAO JOAO DOS PATOS";"MA"
"2111201";"980889";"SAO JOSE DE RIBAMAR";"MA"
"2111250";"980238";"SAO JOSE DOS BASILIOS";"MA"
"2111300";"980921";"SAO LUIS";"MA"
"2111409";"980805";"SAO LUIS GONZAGA DO MARANHAO";"MA"
"2111508";"980923";"SAO MATEUS DO MARANHAO";"MA"
"2111532";"980240";"SAO PEDRO DA AGUA BRANCA";"MA"
"2111573";"980242";"SAO PEDRO DOS CRENTES";"MA"
"2111607";"980925";"SAO RAIMUNDO DAS MANGABEIRAS";"MA"
"2111631";"980244";"SAO RAIMUNDO DO DOCA BEZERRA";"MA"
"2111672";"980246";"SAO ROBERTO";"MA"
"2111706";"980927";"SAO VICENTE FERRER";"MA"
"2111722";"980248";"SATUBINHA";"MA"
"2111748";"980250";"SENADOR ALEXANDRE COSTA";"MA"
"2111763";"980252";"SENADOR LA ROCQUE";"MA"
"2111789";"980254";"SERRANO DO MARANHAO";"MA"
"2111805";"980929";"SITIO NOVO";"MA"
"2111904";"980931";"SUCUPIRA DO NORTE";"MA"
"2111953";"980256";"SUCUPIRA DO RIACHAO";"MA"
"2112001";"980933";"TASSO FRAGOSO";"MA"
"2112100";"980935";"TIMBIRAS";"MA"
"2112209";"980937";"TIMON";"MA"
"2112233";"980258";"TRIZIDELA DO VALE";"MA"
"2112274";"980260";"TUFILANDIA";"MA"
"2112308";"980939";"TUNTUM";"MA"
"2112407";"980941";"TURIACU";"MA"
"2112456";"980262";"TURILANDIA";"MA"
"2112506";"980943";"TUTOIA";"MA"
"2112605";"980945";"URBANO SANTOS";"MA"
"2112704";"980947";"VARGEM GRANDE";"MA"
"2112803";"980949";"VIANA";"MA"
"2112852";"980264";"VILA NOVA DOS MARTIRIOS";"MA"
"2112902";"980951";"VITORIA DO MEARIM";"MA"
"2113009";"980953";"VITORINO FREIRE";"MA"
"2114007";"981287";"ZE DOCA";"MA"
"2200053";"980266";"ACAUA";"PI"
"2200103";"981001";"AGRICOLANDIA";"PI"
"2200202";"981003";"AGUA BRANCA";"PI"
"2200251";"989767";"ALAGOINHA DO PIAUI";"PI"
"2200277";"982269";"ALEGRETE DO PIAUI";"PI"
"2200301";"981005";"ALTO LONGA";"PI"
"2200400";"981007";"ALTOS";"PI"
"2200459";"980268";"ALVORADA DO GURGUEIA";"PI"
"2200509";"981009";"AMARANTE";"PI"
"2200608";"981011";"ANGICAL DO PIAUI";"PI"
"2200707";"981013";"ANISIO DE ABREU";"PI"
"2200806";"981015";"ANTONIO ALMEIDA";"PI"
"2200905";"981017";"AROAZES";"PI"
"2201002";"981019";"ARRAIAL";"PI"
"2201051";"980270";"ASSUNCAO DO PIAUI";"PI"
"2201101";"981021";"AVELINO LOPES";"PI"
"2201150";"982245";"BAIXA GRANDE DO RIBEIRO";"PI"
"2201176";"980272";"BARRA DALCANTARA";"PI"
"2201200";"981023";"BARRAS";"PI"
"2201309";"981025";"BARREIRAS DO PIAUI";"PI"
"2201408";"981027";"BARRO DURO";"PI"
"2201507";"981029";"BATALHA";"PI"
"2201556";"980274";"BELA VISTA DO PIAUI";"PI"
"2201572";"980276";"BELEM DO PIAUI";"PI"
"2201606";"981031";"BENEDITINOS";"PI"
"2201705";"981033";"BERTOLINIA";"PI"
"2201739";"980278";"BETANIA DO PIAUI";"PI"
"2201770";"980280";"BOA HORA";"PI"
"2201804";"981035";"BOCAINA";"PI"
"2201903";"981037";"BOM JESUS";"PI"
"2201919";"982287";"BOM PRINCIPIO DO PIAUI";"PI"
"2201929";"982251";"BONFIM DO PIAUI";"PI"
"2201945";"980282";"BOQUEIRAO DO PIAUI";"PI"
"2201960";"982283";"BRASILEIRA";"PI"
"2201988";"980284";"BREJO DO PIAUI";"PI"
"2202000";"981039";"BURITI DOS LOPES";"PI"
"2202026";"981297";"BURITI DOS MONTES";"PI"
"2202059";"981299";"CABECEIRAS DO PIAUI";"PI"
"2202075";"980286";"CAJAZEIRAS DO PIAUI";"PI"
"2202083";"980288";"CAJUEIRO DA PRAIA";"PI"
"2202091";"982271";"CALDEIRAO GRANDE DO PIAUI";"PI"
"2202109";"981041";"CAMPINAS DO PIAUI";"PI"
"2202117";"980290";"CAMPO ALEGRE DO FIDALGO";"PI"
"2202133";"980292";"CAMPO GRANDE DO PIAUI";"PI"
"2202174";"980294";"CAMPO LARGO DO PIAUI";"PI"
"2202208";"981043";"CAMPO MAIOR";"PI"
"2202251";"982247";"CANAVIEIRA";"PI"
"2202307";"981045";"CANTO DO BURITI";"PI"
"2202406";"981047";"CAPITAO DE CAMPOS";"PI"
"2202455";"980296";"CAPITAO GERVASIO OLIVEIRA";"PI"
"2202505";"981049";"CARACOL";"PI"
"2202539";"980298";"CARAUBAS DO PIAUI";"PI"
"2202554";"980300";"CARIDADE DO PIAUI";"PI"
"2202604";"981051";"CASTELO DO PIAUI";"PI"
"2202653";"980302";"CAXINGO";"PI"
"2202703";"981053";"COCAL";"PI"
"2202711";"980304";"COCAL DE TELHA";"PI"
"2202729";"980306";"COCAL DOS ALVES";"PI"
"2202737";"980995";"COIVARAS";"PI"
"2202752";"982249";"COLONIA DO GURGUEIA";"PI"
"2202778";"982253";"COLONIA DO PIAUI";"PI"
"2202802";"981055";"CONCEICAO DO CANINDE";"PI"
"2202851";"982255";"CORONEL JOSE DIAS";"PI"
"2202901";"981057";"CORRENTE";"PI"
"2203008";"981059";"CRISTALANDIA DO PIAUI";"PI"
"2203107";"981061";"CRISTINO CASTRO";"PI"
"2203206";"981063";"CURIMATA";"PI"
"2203230";"980308";"CURRAIS";"PI"
"2203255";"980310";"CURRALINHOS";"PI"
"2203271";"980312";"CURRAL NOVO DO PIAUI";"PI"
"2203305";"981065";"DEMERVAL LOBAO";"PI"
"2203354";"981229";"DIRCEU ARCOVERDE";"PI"
"2203404";"981067";"DOM EXPEDITO LOPES";"PI"
"2203420";"981141";"DOMINGOS MOURAO";"PI"
"2203453";"981289";"DOM INOCENCIO";"PI"
"2203503";"981069";"ELESBAO VELOSO";"PI"
"2203602";"981071";"ELISEU MARTINS";"PI"
"2203701";"981073";"ESPERANTINA";"PI"
"2203750";"982257";"FARTURA DO PIAUI";"PI"
"2203800";"981075";"FLORES DO PIAUI";"PI"
"2203859";"980314";"FLORESTA DO PIAUI";"PI"
"2203909";"981077";"FLORIANO";"PI"
"2204006";"981079";"FRANCINOPOLIS";"PI"
"2204105";"981081";"FRANCISCO AYRES";"PI"
"2204154";"980316";"FRANCISCO MACEDO";"PI"
"2204204";"981083";"FRANCISCO SANTOS";"PI"
"2204303";"981085";"FRONTEIRAS";"PI"
"2204352";"980318";"GEMINIANO";"PI"
"2204402";"981087";"GILBUES";"PI"
"2204501";"981089";"GUADALUPE";"PI"
"2204550";"980320";"GUARIBAS";"PI"
"2204600";"981091";"HUGO NAPOLEAO";"PI"
"2204659";"980322";"ILHA GRANDE";"PI"
"2204709";"981093";"INHUMA";"PI"
"2204808";"981095";"IPIRANGA DO PIAUI";"PI"
"2204907";"981097";"ISAIAS COELHO";"PI"
"2205003";"981099";"ITAINOPOLIS";"PI"
"2205102";"981101";"ITAUEIRA";"PI"
"2205151";"982273";"JACOBINA DO PIAUI";"PI"
"2205201";"981103";"JAICOS";"PI"
"2205250";"980997";"JARDIM DO MULATO";"PI"
"2205276";"980324";"JATOBA DO PIAUI";"PI"
"2205300";"981105";"JERUMENHA";"PI"
"2205359";"980326";"JOAO COSTA";"PI"
"2205409";"981107";"JOAQUIM PIRES";"PI"
"2205458";"980328";"JOCA MARQUES";"PI"
"2205508";"981109";"JOSE DE FREITAS";"PI"
"2205516";"980330";"JUAZEIRO DO PIAUI";"PI"
"2205524";"980332";"JULIO BORGES";"PI"
"2205532";"980334";"JUREMA";"PI"
"2205540";"980336";"LAGOINHA DO PIAUI";"PI"
"2205557";"980999";"LOGOA ALEGRE";"PI"
"2205565";"982259";"LAGOA DO BARRO DO PIAUI";"PI"
"2205573";"980338";"LAGOA DE SAO FRANCISCO";"PI"
"2205581";"980340";"LAGOA DO PIAUI";"PI"
"2205599";"980342";"LAGOA DO SITIO";"PI"
"2205607";"981111";"LANDRI SALES";"PI"
"2205706";"981113";"LUIS CORREIA";"PI"
"2205805";"981115";"LUZILANDIA";"PI"
"2205854";"980344";"MADEIRO";"PI"
"2205904";"981117";"MANOEL EMIDIO";"PI"
"2205953";"982275";"MARCOLANDIA";"PI"
"2206001";"981119";"MARCOS PARENTE";"PI"
"2206050";"980346";"MASSAPE DO PIAUI";"PI"
"2206100";"981121";"MATIAS OLIMPIO";"PI"
"2206209";"981123";"MIGUEL ALVES";"PI"
"2206308";"981125";"MIGUEL LEAO";"PI"
"2206357";"980348";"MILTON BRANDAO";"PI"
"2206407";"981127";"MONSENHOR GIL";"PI"
"2206506";"981129";"MONSENHOR HIPOLITO";"PI"
"2206605";"981131";"MONTE ALEGRE DO PIAUI";"PI"
"2206654";"980350";"MORRO CABECA NO TEMPO";"PI"
"2206670";"980352";"MORRO DO CHAPEU DO PIAUI";"PI"
"2206696";"980354";"MURICI DOS PORTELAS";"PI"
"2206704";"981133";"NAZARE DO PIAUI";"PI"
"2206753";"980356";"NOSSA SENHORA DE NAZARE";"PI"
"2206803";"981135";"NOSSA SENHORA DOS REMEDIOS";"PI"
"2206902";"981137";"NOVO ORIENTE DO PIAUI";"PI"
"2206951";"980358";"NOVO SANTO ANTONIO";"PI"
"2207009";"981139";"OEIRAS";"PI"
"2207108";"980360";"OLHO DAGUA DO PIAUI";"PI"
"2207207";"981143";"PADRE MARCOS";"PI"
"2207306";"981145";"PAES LANDIM";"PI"
"2207355";"980362";"PAJEU DO PIAUI";"PI"
"2207405";"981147";"PALMEIRA DO PIAUI";"PI"
"2207504";"981149";"PALMEIRAIS";"PI"
"2207553";"980364";"PAQUETA";"PI"
"2207603";"981151";"PARNAGUA";"PI"
"2207702";"981153";"PARNAIBA";"PI"
"2207751";"981293";"PASSAGEM FRANCA DO PIAUI";"PI"
"2207777";"982277";"PATOS DO PIAUI";"PI"
"2207801";"981155";"PAULISTANA";"PI"
"2207850";"980366";"PAVUSSU";"PI"
"2207900";"981157";"PEDRO II";"PI"
"2207934";"980368";"PEDRO LAURENTINO";"PI"
"2208007";"981159";"PICOS";"PI"
"2208106";"981161";"PIMENTEIRAS";"PI"
"2208205";"981163";"PIO IX";"PI"
"2208304";"981165";"PIRACURUCA";"PI"
"2208403";"981167";"PIRIPIRI";"PI"
"2208502";"981169";"PORTO";"PI"
"2208551";"980372";"PORTO ALEGRE DO PIAUI";"PI"
"2208601";"981171";"PRATA DO PIAUI";"PI"
"2208650";"982279";"QUEIMADA NOVA";"PI"
"2208700";"981173";"REDENCAO DO GURGUEIA";"PI"
"2208809";"981175";"REGENERACAO";"PI"
"2208858";"980374";"RIACHO FRIO";"PI"
"2208874";"980376";"RIBEIRA DO PIAUI";"PI"
"2208908";"981177";"RIBEIRO GONCALVES";"PI"
"2209005";"981179";"RIO GRANDE DO PIAUI";"PI"
"2209104";"981181";"SANTA CRUZ DO PIAUI";"PI"
"2209153";"981295";"SANTA CRUZ DOS MILAGRES";"PI"
"2209203";"981183";"SANTA FILOMENA";"PI"
"2209302";"981185";"SANTA LUZ";"PI"
"2209351";"982281";"SANTANA DO PIAUI";"PI"
"2209377";"982261";"SANTA ROSA DO PIAUI";"PI"
"2209401";"981187";"SANTO ANTONIO DE LISBOA";"PI"
"2209450";"980378";"SANTO ANTONIO DOS MILAGRES";"PI"
"2209500";"981189";"SANTO INACIO DO PIAUI";"PI"
"2209559";"982263";"SAO BRAZ DO PIAUI";"PI"
"2209609";"981191";"SAO FELIX DO PIAUI";"PI"
"2209658";"980380";"SAO FRANCISCO DE ASSIS DO PIAU";"PI"
"2209708";"981193";"SAO FRANCISCO DO PIAUI";"PI"
"2209757";"980382";"SAO GONCALO DO GURGUEIA";"PI"
"2209807";"981195";"SAO GONCALO DO PIAUI";"PI"
"2209856";"981291";"SAO JOAO DA CANABRAVA";"PI"
"2209872";"980384";"SAO JOAO DA FRONTEIRA";"PI"
"2209906";"981197";"SAO JOAO DA SERRA";"PI"
"2209955";"980386";"SAO JOAO DA VARJOTA";"PI"
"2209971";"980388";"SAO JOAO DO ARRAIAL";"PI"
"2210003";"981199";"SAO JOAO DO PIAUI";"PI"
"2210052";"982285";"SAO JOSE DO DIVINO";"PI"
"2210102";"981201";"SAO JOSE DO PEIXE";"PI"
"2210201";"981203";"SAO JOSE DO PIAUI";"PI"
"2210300";"981205";"SAO JULIAO";"PI"
"2210359";"982265";"SAO LOURENCO DO PIAUI";"PI"
"2210375";"980390";"SAO LUIS DO PIAUI";"PI"
"2210383";"980392";"SAO MIGUEL DA BAIXA GRANDE";"PI"
"2210391";"980394";"SAO MIGUEL DO FIDALGO";"PI"
"2210409";"981207";"SAO MIGUEL DO TAPUIO";"PI"
"2210508";"981209";"SAO PEDRO DO PIAUI";"PI"
"2210607";"981211";"SAO RAIMUNDO NONATO";"PI"
"2210623";"980396";"SEBASTIAO BARROS";"PI"
"2210631";"980398";"SEBASTIAO LEAL";"PI"
"2210656";"981379";"SIGEFREDO PACHECO";"PI"
"2210706";"981213";"SIMOES";"PI"
"2210805";"981215";"SIMPLICIO MENDES";"PI"
"2210904";"981217";"SOCORRO DO PIAUI";"PI"
"2210938";"980400";"SUSSUAPARA";"PI"
"2210953";"980402";"TAMBORIL DO PIAUI";"PI"
"2210979";"980404";"TANQUE DO PIAUI";"PI"
"2211001";"981219";"TERESINA";"PI"
"2211100";"981221";"UNIAO";"PI"
"2211209";"981223";"URUCUI";"PI"
"2211308";"981225";"VALENCA DO PIAUI";"PI"
"2211357";"982267";"VARZEA BRANCA";"PI"
"2211407";"981227";"VARZEA GRANDE";"PI"
"2211506";"980406";"VERA MENDES";"PI"
"2211605";"980408";"VILA NOVA DO PIAUI";"PI"
"2211704";"980410";"WALL FERRAZ";"PI"
"2300101";"981301";"ABAIARA";"CE"
"2300150";"981231";"ACARAPE";"CE"
"2300200";"981303";"ACARAU";"CE"
"2300309";"981305";"ACOPIARA";"CE"
"2300408";"981307";"AIUABA";"CE"
"2300507";"981309";"ALCANTARAS";"CE"
"2300606";"981311";"ALTANEIRA";"CE"
"2300705";"981313";"ALTO SANTO";"CE"
"2300754";"981587";"AMONTADA";"CE"
"2300804";"981315";"ANTONINA DO NORTE";"CE"
"2300903";"981317";"APUIARES";"CE"
"2301000";"981319";"AQUIRAZ";"CE"
"2301109";"981321";"ARACATI";"CE"
"2301208";"981323";"ARACOIABA";"CE"
"2301257";"980989";"ARARENDA";"CE"
"2301307";"981325";"ARARIPE";"CE"
"2301406";"981327";"ARATUBA";"CE"
"2301505";"981329";"ARNEIROZ";"CE"
"2301604";"981331";"ASSARE";"CE"
"2301703";"981333";"AURORA";"CE"
"2301802";"981335";"BAIXIO";"CE"
"2301851";"981233";"BANABUIU";"CE"
"2301901";"981337";"BARBALHA";"CE"
"2301950";"981235";"BARREIRA";"CE"
"2302008";"981339";"BARRO";"CE"
"2302057";"981237";"BARROQUINHA";"CE"
"2302107";"981341";"BATURITE";"CE"
"2302206";"981343";"BEBERIBE";"CE"
"2302305";"981345";"BELA CRUZ";"CE"
"2302404";"981347";"BOA VIAGEM";"CE"
"2302503";"981349";"BREJO SANTO";"CE"
"2302602";"981351";"CAMOCIM";"CE"
"2302701";"981353";"CAMPOS SALES";"CE"
"2302800";"981355";"CANINDE";"CE"
"2302909";"981357";"CAPISTRANO";"CE"
"2303006";"981359";"CARIDADE";"CE"
"2303105";"981361";"CARIRE";"CE"
"2303204";"981363";"CARIRIACU";"CE"
"2303303";"981365";"CARIUS";"CE"
"2303402";"981367";"CARNAUBAL";"CE"
"2303501";"981369";"CASCAVEL";"CE"
"2303600";"981371";"CATARINA";"CE"
"2303659";"980983";"CATUNDA";"CE"
"2303709";"981373";"CAUCAIA";"CE"
"2303808";"981375";"CEDRO";"CE"
"2303907";"981377";"CHAVAL";"CE"
"2303931";"980993";"CHORO";"CE"
"2303956";"981239";"CHOROZINHO";"CE"
"2304004";"981381";"COREAU";"CE"
"2304103";"981383";"CRATEUS";"CE"
"2304202";"981385";"CRATO";"CE"
"2304236";"981241";"CROATA";"CE"
"2304251";"981589";"CRUZ";"CE"
"2304269";"981243";"DEPUTADO IRAPUA PINHEIRO";"CE"
"2304277";"981245";"ERERE";"CE"
"2304285";"981247";"EUSEBIO";"CE"
"2304301";"981387";"FARIAS BRITO";"CE"
"2304350";"981591";"FORQUILHA";"CE"
"2304400";"981389";"FORTALEZA";"CE"
"2304459";"980987";"FORTIM";"CE"
"2304509";"981391";"FRECHEIRINHA";"CE"
"2304608";"981393";"GENERAL SAMPAIO";"CE"
"2304657";"981249";"GRACA";"CE"
"2304707";"981395";"GRANJA";"CE"
"2304806";"981397";"GRANJEIRO";"CE"
"2304905";"981399";"GROAIRAS";"CE"
"2304954";"981251";"GUAIUBA";"CE"
"2305001";"981401";"GUARACIABA DO NORTE";"CE"
"2305100";"981403";"GUARAMIRANGA";"CE"
"2305209";"981405";"HIDROLANDIA";"CE"
"2305233";"981253";"HORIZONTE";"CE"
"2305266";"981255";"IBARETAMA";"CE"
"2305308";"981407";"IBIAPINA";"CE"
"2305332";"981257";"IBICUITINGA";"CE"
"2305357";"981593";"ICAPUI";"CE"
"2305407";"981409";"ICO";"CE"
"2305506";"981411";"IGUATU";"CE"
"2305605";"981413";"INDEPENDENCIA";"CE"
"2305654";"981259";"IPAPORANGA";"CE"
"2305704";"981415";"IPAUMIRIM";"CE"
"2305803";"981417";"IPU";"CE"
"2305902";"981419";"IPUEIRAS";"CE"
"2306009";"981421";"IRACEMA";"CE"
"2306108";"981423";"IRAUCUBA";"CE"
"2306207";"981425";"ITAICABA";"CE"
"2306256";"980991";"ITAITINGA";"CE"
"2306306";"981427";"ITAPAGE";"CE"
"2306405";"981429";"ITAPIPOCA";"CE"
"2306504";"981431";"ITAPIUNA";"CE"
"2306553";"981595";"ITAREMA";"CE"
"2306603";"981433";"ITATIRA";"CE"
"2306702";"981435";"JAGUARETAMA";"CE"
"2306801";"981437";"JAGUARIBARA";"CE"
"2306900";"981439";"JAGUARIBE";"CE"
"2307007";"981441";"JAGUARUANA";"CE"
"2307106";"981443";"JARDIM";"CE"
"2307205";"981445";"JATI";"CE"
"2307254";"980985";"JIJOCA DE JERICOACOARA";"CE"
"2307304";"981447";"JUAZEIRO DO NORTE";"CE"
"2307403";"981449";"JUCAS";"CE"
"2307502";"981451";"LAVRAS DA MANGABEIRA";"CE"
"2307601";"981453";"LIMOEIRO DO NORTE";"CE"
"2307635";"981261";"MADALENA";"CE"
"2307650";"981585";"MARACANAU";"CE"
"2307700";"981455";"MARANGUAPE";"CE"
"2307809";"981457";"MARCO";"CE"
"2307908";"981459";"MARTINOPOLE";"CE"
"2308005";"981461";"MASSAPE";"CE"
"2308104";"981463";"MAURITI";"CE"
"2308203";"981465";"MERUOCA";"CE"
"2308302";"981467";"MILAGRES";"CE"
"2308351";"981597";"MILHA";"CE"
"2308377";"981263";"MIRAIMA";"CE"
"2308401";"981469";"MISSAO VELHA";"CE"
"2308500";"981471";"MOMBACA";"CE"
"2308609";"981473";"MONSENHOR TABOSA";"CE"
"2308708";"981475";"MORADA NOVA";"CE"
"2308807";"981477";"MORAUJO";"CE"
"2308906";"981479";"MORRINHOS";"CE"
"2309003";"981481";"MUCAMBO";"CE"
"2309102";"981483";"MULUNGU";"CE"
"2309201";"981485";"NOVA OLINDA";"CE"
"2309300";"981487";"NOVA RUSSAS";"CE"
"2309409";"981489";"NOVO ORIENTE";"CE"
"2309458";"981265";"OCARA";"CE"
"2309508";"981491";"OROS";"CE"
"2309607";"981493";"PACAJUS";"CE"
"2309706";"981495";"PACATUBA";"CE"
"2309805";"981497";"PACOTI";"CE"
"2309904";"981499";"PACUJA";"CE"
"2310001";"981501";"PALHANO";"CE"
"2310100";"981503";"PALMACIA";"CE"
"2310209";"981505";"PARACURU";"CE"
"2310258";"981599";"PARAIPABA";"CE"
"2310308";"981507";"PARAMBU";"CE"
"2310407";"981509";"PARAMOTI";"CE"
"2310506";"981511";"PEDRA BRANCA";"CE"
"2310605";"981513";"PENAFORTE";"CE"
"2310704";"981515";"PENTECOSTE";"CE"
"2310803";"981517";"PEREIRO";"CE"
"2310852";"981267";"PINDORETAMA";"CE"
"2310902";"981519";"PIQUET CARNEIRO";"CE"
"2310951";"981269";"PIRES FERREIRA";"CE"
"2311009";"981521";"PORANGA";"CE"
"2311108";"981523";"PORTEIRAS";"CE"
"2311207";"981525";"POTENGI";"CE"
"2311231";"981271";"POTIRETAMA";"CE"
"2311264";"989917";"QUITERIANOPOLIS";"CE"
"2311306";"981527";"QUIXADA";"CE"
"2311355";"989853";"QUIXELO";"CE"
"2311405";"981529";"QUIXERAMOBIM";"CE"
"2311504";"981531";"QUIXERE";"CE"
"2311603";"981533";"REDENCAO";"CE"
"2311702";"981535";"RERIUTABA";"CE"
"2311801";"981537";"RUSSAS";"CE"
"2311900";"981539";"SABOEIRO";"CE"
"2311959";"981273";"SALITRE";"CE"
"2312007";"981541";"SANTANA DO ACARAU";"CE"
"2312106";"981543";"SANTANA DO CARIRI";"CE"
"2312205";"981545";"SANTA QUITERIA";"CE"
"2312304";"981547";"SAO BENEDITO";"CE"
"2312403";"981549";"SAO GONCALO DO AMARANTE";"CE"
"2312502";"981551";"SAO JOAO DO JAGUARIBE";"CE"
"2312601";"981553";"SAO LUIS DO CURU";"CE"
"2312700";"981555";"SENADOR POMPEU";"CE"
"2312809";"981557";"SENADOR SA";"CE"
"2312908";"981559";"SOBRAL";"CE"
"2313005";"981561";"SOLONOPOLE";"CE"
"2313104";"981563";"TABULEIRO DO NORTE";"CE"
"2313203";"981565";"TAMBORIL";"CE"
"2313252";"981275";"TARRAFAS";"CE"
"2313302";"981567";"TAUA";"CE"
"2313351";"981277";"TEJUCUOCA";"CE"
"2313401";"981569";"TIANGUA";"CE"
"2313500";"981571";"TRAIRI";"CE"
"2313559";"981279";"TURURU";"CE"
"2313609";"981573";"UBAJARA";"CE"
"2313708";"981575";"UMARI";"CE"
"2313757";"989855";"UMIRIM";"CE"
"2313807";"981577";"URUBURETAMA";"CE"
"2313906";"981579";"URUOCA";"CE"
"2313955";"989857";"VARJOTA";"CE"
"2314003";"981581";"VARZEA ALEGRE";"CE"
"2314102";"981583";"VICOSA DO CEARA";"CE"
"2400109";"981601";"ACARI";"RN"
"2400208";"981603";"ACU";"RN"
"2400307";"981605";"AFONSO BEZERRA";"RN"
"2400406";"981607";"AGUA NOVA";"RN"
"2400505";"981609";"ALEXANDRIA";"RN"
"2400604";"981611";"ALMINO AFONSO";"RN"
"2400703";"981613";"ALTO DO RODRIGUES";"RN"
"2400802";"981615";"ANGICOS";"RN"
"2400901";"981617";"ANTONIO MARTINS";"RN"
"2401008";"981619";"APODI";"RN"
"2401107";"981621";"AREIA BRANCA";"RN"
"2401206";"981623";"ARES";"RN"
"2401305";"981625";"AUGUSTO SEVERO";"RN"
"2401404";"981627";"BAIA FORMOSA";"RN"
"2401453";"983003";"BARAUNA";"RN"
"2401503";"981629";"BARCELONA";"RN"
"2401602";"981631";"BENTO FERNANDES";"RN"
"2401651";"980412";"BODO";"RN"
"2401701";"981633";"BOM JESUS";"RN"
"2401800";"981635";"BREJINHO";"RN"
"2401859";"980414";"CAICARA DO NORTE";"RN"
"2401909";"981637";"CAICARA DO RIO DO VENTO";"RN"
"2402006";"981639";"CAICO";"RN"
"2402105";"981641";"CAMPO REDONDO";"RN"
"2402204";"981643";"CANGUARETAMA";"RN"
"2402303";"981645";"CARAUBAS";"RN"
"2402402";"981647";"CARNAUBA DOS DANTAS";"RN"
"2402501";"981649";"CARNAUBAIS";"RN"
"2402600";"981651";"CEARA-MIRIM";"RN"
"2402709";"981653";"CERRO-CORA";"RN"
"2402808";"981655";"CORONEL EZEQUIEL";"RN"
"2402907";"981657";"CORONEL JOAO PESSOA";"RN"
"2403004";"981659";"CRUZETA";"RN"
"2403103";"981661";"CURRAIS NOVOS";"RN"
"2403202";"981663";"DOUTOR SEVERIANO";"RN"
"2403251";"981779";"PARNAMIRIM";"RN"
"2403301";"981665";"ENCANTO";"RN"
"2403400";"981667";"EQUADOR";"RN"
"2403509";"981669";"ESPIRITO SANTO";"RN"
"2403608";"981671";"EXTREMOZ";"RN"
"2403707";"981673";"FELIPE GUERRA";"RN"
"2403756";"980416";"FERNANDO PEDROZA";"RN"
"2403806";"981675";"FLORANIA";"RN"
"2403905";"981677";"FRANCISCO DANTAS";"RN"
"2404002";"981751";"FRUTUOSO GOMES";"RN"
"2404101";"981679";"GALINHOS";"RN"
"2404200";"981681";"GOIANINHA";"RN"
"2404309";"981683";"GOVERNADOR DIX-SEPT ROSADO";"RN"
"2404408";"981685";"GROSSOS";"RN"
"2404507";"981687";"GUAMARE";"RN"
"2404606";"981689";"IELMO MARINHO";"RN"
"2404705";"981691";"IPANGUACU";"RN"
"2404804";"981693";"IPUEIRA";"RN"
"2404853";"980418";"ITAJA";"RN"
"2404903";"981695";"ITAU";"RN"
"2405009";"981697";"JACANA";"RN"
"2405108";"981699";"JANDAIRA";"RN"
"2405207";"981701";"JANDUIS";"RN"
"2405306";"981703";"JANUARIO CICCO";"RN"
"2405405";"981705";"JAPI";"RN"
"2405504";"981707";"JARDIM DE ANGICOS";"RN"
"2405603";"981709";"JARDIM DE PIRANHAS";"RN"
"2405702";"981711";"JARDIM DO SERIDO";"RN"
"2405801";"981713";"JOAO CAMARA";"RN"
"2405900";"981715";"JOAO DIAS";"RN"
"2406007";"981717";"JOSE DA PENHA";"RN"
"2406106";"981719";"JUCURUTU";"RN"
"2406205";"981723";"LAGOA DANTA";"RN"
"2406304";"981725";"LAGOA DE PEDRAS";"RN"
"2406403";"981727";"LAGOA DE VELHOS";"RN"
"2406502";"981729";"LAGOA NOVA";"RN"
"2406601";"981731";"LAGOA SALGADA";"RN"
"2406700";"981733";"LAJES";"RN"
"2406809";"981735";"LAJES PINTADAS";"RN"
"2406908";"981737";"LUCRECIA";"RN"
"2407005";"981739";"LUIS GOMES";"RN"
"2407104";"981741";"MACAIBA";"RN"
"2407203";"981743";"MACAU";"RN"
